source,source_id,title,date,artist,medium,classification,object_url,download_url,high_res_url,license_status,original_path,photopainter_bmp_path,preview_jpg_path,original_sha256
artic,1925.3282,"Tama River in Musashi Province (Bushu Tamagawa), from the series ""Thirty-six Views of Mount Fuji (Fugaku sanjurokkei)""",c. 1830/33,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849
Publisher: Hibino Yohachi
Japanese, unknown",Color woodblock print; oban,woodblock print; print; asian art,https://www.artic.edu/artworks/24790,"https://www.artic.edu/iiif/2/bf2c118b-d095-0e97-5118-9a65dd073f12/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/bf2c118b-d095-0e97-5118-9a65dd073f12/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0340_artic_1925.3282_tama-river-in-musashi-province-bushu-tamagawa-from-the-series-thirty-six-views-o.jpg,hokusai_photopainter/photopainter_800x480_bmp/0340_artic_1925.3282_tama-river-in-musashi-province-bushu-tamagawa-from-the-series-thirty-six-views-o.bmp,hokusai_photopainter/preview_800x480_jpg/0340_artic_1925.3282_tama-river-in-musashi-province-bushu-tamagawa-from-the-series-thirty-six-views-o.jpg,6763c5950604098cd82f62640c2e922599dc3585cf65bd9b2df532ed77d61f9a
artic,1925.3265,"Tatekawa at Honjo (Honjo Tatekawa), from the series ""Thirty-six Views of Mount Fuji (Fugaku sanjurokkei)""",c. 1830/33,"Katsushika Hokusai 葛飾 北斎 
Japanese, 1760-1849",Color woodblock print; oban,woodblock print; print; asian art,https://www.artic.edu/artworks/24715,"https://www.artic.edu/iiif/2/63d00c93-89fc-e111-cbfe-88a136795e71/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/63d00c93-89fc-e111-cbfe-88a136795e71/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0341_artic_1925.3265_tatekawa-at-honjo-honjo-tatekawa-from-the-series-thirty-six-views-of-mount-fuji.jpg,hokusai_photopainter/photopainter_800x480_bmp/0341_artic_1925.3265_tatekawa-at-honjo-honjo-tatekawa-from-the-series-thirty-six-views-of-mount-fuji.bmp,hokusai_photopainter/preview_800x480_jpg/0341_artic_1925.3265_tatekawa-at-honjo-honjo-tatekawa-from-the-series-thirty-six-views-of-mount-fuji.jpg,3bb0f2b7966f22368c9a240f88b5e2f51dfc8ed6b5c99a80632c8650580e2aaf
artic,1971.502,"Tatekawa River Lumberyard at Honjo (Honjo Tatekawa), from the series ""Thirty-six Views of Mount Fuji (Fugaku sanjurokkei)""",c. 1830/33,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; oban,woodblock print; print; asian art,https://www.artic.edu/artworks/36674,"https://www.artic.edu/iiif/2/8dd50c71-1d90-a4c8-d017-c3e74bc99e9f/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/8dd50c71-1d90-a4c8-d017-c3e74bc99e9f/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0342_artic_1971.502_tatekawa-river-lumberyard-at-honjo-honjo-tatekawa-from-the-series-thirty-six-vie.jpg,hokusai_photopainter/photopainter_800x480_bmp/0342_artic_1971.502_tatekawa-river-lumberyard-at-honjo-honjo-tatekawa-from-the-series-thirty-six-vie.bmp,hokusai_photopainter/preview_800x480_jpg/0342_artic_1971.502_tatekawa-river-lumberyard-at-honjo-honjo-tatekawa-from-the-series-thirty-six-vie.jpg,c9c5409111f923b2fb5bc353ba8db72b1ec457f4f15f0ba6b781d73acb2e4e29
artic,1928.1088,"Tenji Tenno (The Emperor Tenji), first poet in the series One Hundred Poems by One Hundred Poets Explained by the Nurse",c. 1835/36,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849
Publisher: Hibino Yohachi
Japanese, unknown",Color woodblock print; yoko oban,woodblock print; print; asian art,https://www.artic.edu/artworks/89508,"https://www.artic.edu/iiif/2/00933b32-0b1a-074b-80c7-e30dd9199faa/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/00933b32-0b1a-074b-80c7-e30dd9199faa/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0343_artic_1928.1088_tenji-tenno-the-emperor-tenji-first-poet-in-the-series-one-hundred-poems-by-one.jpg,hokusai_photopainter/photopainter_800x480_bmp/0343_artic_1928.1088_tenji-tenno-the-emperor-tenji-first-poet-in-the-series-one-hundred-poems-by-one.bmp,hokusai_photopainter/preview_800x480_jpg/0343_artic_1928.1088_tenji-tenno-the-emperor-tenji-first-poet-in-the-series-one-hundred-poems-by-one.jpg,681d7493939d4d9b71b0d3251c1c873a65bfda99681c6313c75c302b92057142
artic,1932.19,"The Back of Mount Fuji Seen from Minobu River (Minobugawa Urafuji), from the series Thirty-Six Views of Mount Fuji (Fugaku sanjūrokkei)",1830-33,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; ōban,print; asian art,https://www.artic.edu/artworks/86735,"https://www.artic.edu/iiif/2/af1b286d-565e-aaaa-1cc7-d117a217a91d/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/af1b286d-565e-aaaa-1cc7-d117a217a91d/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0346_artic_1932.19_the-back-of-mount-fuji-seen-from-minobu-river-minobugawa-urafuji-from-the-series.jpg,hokusai_photopainter/photopainter_800x480_bmp/0346_artic_1932.19_the-back-of-mount-fuji-seen-from-minobu-river-minobugawa-urafuji-from-the-series.bmp,hokusai_photopainter/preview_800x480_jpg/0346_artic_1932.19_the-back-of-mount-fuji-seen-from-minobu-river-minobugawa-urafuji-from-the-series.jpg,2c91446ad348b11825186c45a212516441ade50b35c544f9e808bf66fa733639
artic,1954.741,The Brine Maiden,1830,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; surimono,woodblock print; print; asian art,https://www.artic.edu/artworks/81440,"https://www.artic.edu/iiif/2/0a86a14e-5b51-6637-d21f-1e7317ae0017/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/0a86a14e-5b51-6637-d21f-1e7317ae0017/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0347_artic_1954.741_the-brine-maiden.jpg,hokusai_photopainter/photopainter_800x480_bmp/0347_artic_1954.741_the-brine-maiden.bmp,hokusai_photopainter/preview_800x480_jpg/0347_artic_1954.741_the-brine-maiden.jpg,14766ff0a2535ccddb3ac6f6fc2b5020a6a6bd940b88140f566c47be80e78499
artic,2022.1397,The Chest Containing Various Teachings (Kyokun zonagamochi),1784,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Woodblock-printed book; 5 vols.,book; woodblock,https://www.artic.edu/artworks/187495,"https://www.artic.edu/iiif/2/b1ddd40f-e342-411e-e397-b46665467c1f/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/b1ddd40f-e342-411e-e397-b46665467c1f/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0348_artic_2022.1397_the-chest-containing-various-teachings-kyokun-zonagamochi.jpg,hokusai_photopainter/photopainter_800x480_bmp/0348_artic_2022.1397_the-chest-containing-various-teachings-kyokun-zonagamochi.bmp,hokusai_photopainter/preview_800x480_jpg/0348_artic_2022.1397_the-chest-containing-various-teachings-kyokun-zonagamochi.jpg,a6fefa345d19eaf0e8a72b1808491e2ef283e59e834b30de272306c1a4db2fe5
artic,1954.638,"The Chofu Jewel River, one of the Six Jewel Rivers (Mu Tamagawa)",early 19th century,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; long surimono,woodblock print; print; asian art,https://www.artic.edu/artworks/81239,"https://www.artic.edu/iiif/2/98ddc3c7-d0f2-92bb-2d71-e8589f7608a6/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/98ddc3c7-d0f2-92bb-2d71-e8589f7608a6/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0349_artic_1954.638_the-chofu-jewel-river-one-of-the-six-jewel-rivers-mu-tamagawa.jpg,hokusai_photopainter/photopainter_800x480_bmp/0349_artic_1954.638_the-chofu-jewel-river-one-of-the-six-jewel-rivers-mu-tamagawa.bmp,hokusai_photopainter/preview_800x480_jpg/0349_artic_1954.638_the-chofu-jewel-river-one-of-the-six-jewel-rivers-mu-tamagawa.jpg,91a2684467629824c70ffc430deedf5779f09825712dd18338d2ce4fe62e8a31
artic,1925.3215,The Eastern Journey of the Celebrated Poet Ariwara no Narihira,c. 1806,"Katsushika Hokusai 葛飾 北斎 
Japanese, 1760-1849",Color woodblock print; nagaban surimono,woodblock print; print; asian art,https://www.artic.edu/artworks/24515,"https://www.artic.edu/iiif/2/f7b6a17c-69c4-a373-86e8-7c80ecedab39/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/f7b6a17c-69c4-a373-86e8-7c80ecedab39/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0350_artic_1925.3215_the-eastern-journey-of-the-celebrated-poet-ariwara-no-narihira.jpg,hokusai_photopainter/photopainter_800x480_bmp/0350_artic_1925.3215_the-eastern-journey-of-the-celebrated-poet-ariwara-no-narihira.bmp,hokusai_photopainter/preview_800x480_jpg/0350_artic_1925.3215_the-eastern-journey-of-the-celebrated-poet-ariwara-no-narihira.jpg,cd87e0231e2df4742427e42222e9b0877dda06785c705a788c3a196768b745f9
artic,1939.1172,"The End-of-year Market at Asakusa (Asakusa mino ichi), from the illustrated book ""Picture Book of Amusements of the East (Ehon Azuma asobi)""",c. 1802,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; double-page illustration from book,woodblock print; print; asian art,https://www.artic.edu/artworks/33381,"https://www.artic.edu/iiif/2/73c215fa-d4f1-dd3f-e32e-5694bf594e9d/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/73c215fa-d4f1-dd3f-e32e-5694bf594e9d/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0351_artic_1939.1172_the-end-of-year-market-at-asakusa-asakusa-mino-ichi-from-the-illustrated-book-pi.jpg,hokusai_photopainter/photopainter_800x480_bmp/0351_artic_1939.1172_the-end-of-year-market-at-asakusa-asakusa-mino-ichi-from-the-illustrated-book-pi.bmp,hokusai_photopainter/preview_800x480_jpg/0351_artic_1939.1172_the-end-of-year-market-at-asakusa-asakusa-mino-ichi-from-the-illustrated-book-pi.jpg,4bba67f721f17d63be5763543df1d54a46a1cf3efbf1f868f0cc283704caf622
artic,1939.1107,The Famous Places on the Tokaido in One View (Tokaido meisho ichiran),1818,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; o-oban,woodblock print; print; asian art,https://www.artic.edu/artworks/33151,"https://www.artic.edu/iiif/2/405d2c07-133e-016a-03bb-35b297a87f45/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/405d2c07-133e-016a-03bb-35b297a87f45/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0352_artic_1939.1107_the-famous-places-on-the-tokaido-in-one-view-tokaido-meisho-ichiran.jpg,hokusai_photopainter/photopainter_800x480_bmp/0352_artic_1939.1107_the-famous-places-on-the-tokaido-in-one-view-tokaido-meisho-ichiran.bmp,hokusai_photopainter/preview_800x480_jpg/0352_artic_1939.1107_the-famous-places-on-the-tokaido-in-one-view-tokaido-meisho-ichiran.jpg,bd183dadac304505ca32e70380734145ab88f3c6b7b8dbbf54dc1d13ef91dc57
artic,1954.646,The Feather Robe (Hagoromo),19th century,"Attributed to Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; long surimono,woodblock print; print; asian art,https://www.artic.edu/artworks/81256,"https://www.artic.edu/iiif/2/4e678594-7c93-4387-b1cc-8f3f27016190/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/4e678594-7c93-4387-b1cc-8f3f27016190/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0353_artic_1954.646_the-feather-robe-hagoromo.jpg,hokusai_photopainter/photopainter_800x480_bmp/0353_artic_1954.646_the-feather-robe-hagoromo.bmp,hokusai_photopainter/preview_800x480_jpg/0353_artic_1954.646_the-feather-robe-hagoromo.jpg,939a96144ba46b210663ba1596b07a06b33fe32524766929f3eac99d9412f375
artic,1954.616,The Fishermen of Katase Hauling in Their Nets: The Purple Shell (Murasakigai),1821,"Katsushika Hokusai 葛飾 北斎 
Japanese, 1760–1849",Color woodblock print with metallic pigments; surimono shikishiban,woodblock print; print; asian art,https://www.artic.edu/artworks/81198,"https://www.artic.edu/iiif/2/f46cfd84-55af-b292-8f89-2ed95f7a0d32/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/f46cfd84-55af-b292-8f89-2ed95f7a0d32/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0354_artic_1954.616_the-fishermen-of-katase-hauling-in-their-nets-the-purple-shell-murasakigai.jpg,hokusai_photopainter/photopainter_800x480_bmp/0354_artic_1954.616_the-fishermen-of-katase-hauling-in-their-nets-the-purple-shell-murasakigai.bmp,hokusai_photopainter/preview_800x480_jpg/0354_artic_1954.616_the-fishermen-of-katase-hauling-in-their-nets-the-purple-shell-murasakigai.jpg,20d363a25d7a29acf357d4b7490df302b57e980f57b6a349c7f1bd51a080937e
artic,1925.2967,The Four Sleepers in Spring Dawn (Shisui shunsho),c. 1806,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; surimono,print; asian art,https://www.artic.edu/artworks/23666,"https://www.artic.edu/iiif/2/6de7123b-e5ab-8cdc-2dce-9e680bc7b3e5/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/6de7123b-e5ab-8cdc-2dce-9e680bc7b3e5/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0355_artic_1925.2967_the-four-sleepers-in-spring-dawn-shisui-shunsho.jpg,hokusai_photopainter/photopainter_800x480_bmp/0355_artic_1925.2967_the-four-sleepers-in-spring-dawn-shisui-shunsho.bmp,hokusai_photopainter/preview_800x480_jpg/0355_artic_1925.2967_the-four-sleepers-in-spring-dawn-shisui-shunsho.jpg,a2a7f30517dbc06a70bd53780918c6abee2bb84982f717523e2ee11abf9017ad
artic,1954.631,The gods of fortune Ebisu and Daikoku,1797,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849","Color woodblock print; surimono, egoyomi",woodblock print; print; asian art,https://www.artic.edu/artworks/81224,"https://www.artic.edu/iiif/2/7cee0c1f-1a5c-0d14-025c-62177d8b5dac/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/7cee0c1f-1a5c-0d14-025c-62177d8b5dac/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0356_artic_1954.631_the-gods-of-fortune-ebisu-and-daikoku.jpg,hokusai_photopainter/photopainter_800x480_bmp/0356_artic_1954.631_the-gods-of-fortune-ebisu-and-daikoku.bmp,hokusai_photopainter/preview_800x480_jpg/0356_artic_1954.631_the-gods-of-fortune-ebisu-and-daikoku.jpg,5fd823b5b34cc44b9a413e0bdcebb0916bb815b7b5176744c00ba7660bccc2a1
artic,1997.738,"The Hanging-Cloud Bridge at Mount Gyodo near Ashikaga (Ashikaga Gyodozan kumo no kakehashi), from the series ""Unusual Views of Famous Bridges in Various Provinces (Shokoku meikyo kiran)""",c. 1833/34,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; oban,woodblock print; print; asian art,https://www.artic.edu/artworks/149107,"https://www.artic.edu/iiif/2/ae4f773f-a59b-fd6e-2265-39fcdff80b02/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/ae4f773f-a59b-fd6e-2265-39fcdff80b02/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0357_artic_1997.738_the-hanging-cloud-bridge-at-mount-gyodo-near-ashikaga-ashikaga-gyodozan-kumo-no.jpg,hokusai_photopainter/photopainter_800x480_bmp/0357_artic_1997.738_the-hanging-cloud-bridge-at-mount-gyodo-near-ashikaga-ashikaga-gyodozan-kumo-no.bmp,hokusai_photopainter/preview_800x480_jpg/0357_artic_1997.738_the-hanging-cloud-bridge-at-mount-gyodo-near-ashikaga-ashikaga-gyodozan-kumo-no.jpg,c03407012aa5a557be1ae2aeb0ded3f3856a480a2c62928d22a6d90cef65b407
artic,1943.605,"The Laughing Demoness (Warai Hannya), from the series ""One Hundred Ghost Tales (Hyaku monogatari)""",1831-32,"Katsushika Hokusai 葛飾 北斎 (Japanese, 1760-1849)",Color woodblock print; chuban,woodblock print; print; asian art,https://www.artic.edu/artworks/47411,"https://www.artic.edu/iiif/2/6c474c5c-8acd-e41a-b78a-4e991dc96c64/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/6c474c5c-8acd-e41a-b78a-4e991dc96c64/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0358_artic_1943.605_the-laughing-demoness-warai-hannya-from-the-series-one-hundred-ghost-tales-hyaku.jpg,hokusai_photopainter/photopainter_800x480_bmp/0358_artic_1943.605_the-laughing-demoness-warai-hannya-from-the-series-one-hundred-ghost-tales-hyaku.bmp,hokusai_photopainter/preview_800x480_jpg/0358_artic_1943.605_the-laughing-demoness-warai-hannya-from-the-series-one-hundred-ghost-tales-hyaku.jpg,b1691a1c8674a64af975019aaadd1afa612307416fa59e5f1839fa258dc6e21f
artic,1943.604,"The Mansion of the Plates (Sara yashiki), from the series ""One Hundred Ghost Tales (Hyaku monogatari)""",1831-32,"Katsushika Hokusai 葛飾 北斎 (Japanese, 1760-1849)",Color woodblock print; chuban,woodblock print; print; asian art,https://www.artic.edu/artworks/47407,"https://www.artic.edu/iiif/2/0b59ff1e-d677-8eed-75ab-d5dad6fd1865/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/0b59ff1e-d677-8eed-75ab-d5dad6fd1865/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0359_artic_1943.604_the-mansion-of-the-plates-sara-yashiki-from-the-series-one-hundred-ghost-tales-h.jpg,hokusai_photopainter/photopainter_800x480_bmp/0359_artic_1943.604_the-mansion-of-the-plates-sara-yashiki-from-the-series-one-hundred-ghost-tales-h.bmp,hokusai_photopainter/preview_800x480_jpg/0359_artic_1943.604_the-mansion-of-the-plates-sara-yashiki-from-the-series-one-hundred-ghost-tales-h.jpg,645d0f72e68ff025987a29c22f5932eea6bc50c5f83036a4350870039dc6a400
artic,1925.2964,"The Marsh Where the Snipe Takes Flight (Shigi tatsu sawa), from the series ""Three Evening Poems (Sanseki no uchi)""",n.d.,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849","Color woodblock print; kokonotsugiri-ban, surimono",woodblock print; print; asian art,https://www.artic.edu/artworks/23657,"https://www.artic.edu/iiif/2/1d92d5ee-d0a1-02fd-21e4-898adf94af87/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/1d92d5ee-d0a1-02fd-21e4-898adf94af87/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0360_artic_1925.2964_the-marsh-where-the-snipe-takes-flight-shigi-tatsu-sawa-from-the-series-three-ev.jpg,hokusai_photopainter/photopainter_800x480_bmp/0360_artic_1925.2964_the-marsh-where-the-snipe-takes-flight-shigi-tatsu-sawa-from-the-series-three-ev.bmp,hokusai_photopainter/preview_800x480_jpg/0360_artic_1925.2964_the-marsh-where-the-snipe-takes-flight-shigi-tatsu-sawa-from-the-series-three-ev.jpg,7022d95737d52d5b5da256c183b157bd604bb610f0e5d36ffeb86ca1f306a26c
artic,1925.3264,"The Mitsui Shop in Surugacho in Edo (Koto Surugacho Mitsui mise ryakuzu), from the series ""Thirty-six Views of Mount Fuji (Fugaku sanjurokkei)""",c. 1830/33,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; oban,woodblock print; print; asian art,https://www.artic.edu/artworks/24712,"https://www.artic.edu/iiif/2/b36f8b14-b299-c299-bfa0-5859d91deba6/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/b36f8b14-b299-c299-bfa0-5859d91deba6/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0362_artic_1925.3264_the-mitsui-shop-in-surugacho-in-edo-koto-surugacho-mitsui-mise-ryakuzu-from-the.jpg,hokusai_photopainter/photopainter_800x480_bmp/0362_artic_1925.3264_the-mitsui-shop-in-surugacho-in-edo-koto-surugacho-mitsui-mise-ryakuzu-from-the.bmp,hokusai_photopainter/preview_800x480_jpg/0362_artic_1925.3264_the-mitsui-shop-in-surugacho-in-edo-koto-surugacho-mitsui-mise-ryakuzu-from-the.jpg,c2b8679917d32d0e426aebae81c7a558584ec5370d1c78c0d4395ee68c4ef5c9
artic,1925.3298,The Peony Show,c. 1799,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849","Color woodblock print; ebangire, surimono",woodblock print; print; asian art,https://www.artic.edu/artworks/24855,"https://www.artic.edu/iiif/2/c96bd185-a160-6446-eaa9-822e039f935f/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/c96bd185-a160-6446-eaa9-822e039f935f/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0363_artic_1925.3298_the-peony-show.jpg,hokusai_photopainter/photopainter_800x480_bmp/0363_artic_1925.3298_the-peony-show.bmp,hokusai_photopainter/preview_800x480_jpg/0363_artic_1925.3298_the-peony-show.jpg,e7e69c884208054987080689c6d2716c79d450b54eb0710c60c8fa924adb7ca4
artic,1925.3358,"The Poet Ariwara no Narihira, from the series Six Immortal Poets (Rokkasen)",c. 1798,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; oban,woodblock print; print; asian art,https://www.artic.edu/artworks/25064,"https://www.artic.edu/iiif/2/929eb17f-9440-aab8-e259-205bc16cf120/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/929eb17f-9440-aab8-e259-205bc16cf120/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0364_artic_1925.3358_the-poet-ariwara-no-narihira-from-the-series-six-immortal-poets-rokkasen.jpg,hokusai_photopainter/photopainter_800x480_bmp/0364_artic_1925.3358_the-poet-ariwara-no-narihira-from-the-series-six-immortal-poets-rokkasen.bmp,hokusai_photopainter/preview_800x480_jpg/0364_artic_1925.3358_the-poet-ariwara-no-narihira-from-the-series-six-immortal-poets-rokkasen.jpg,3629746fa98effff97781c2f3c3270276754f7b7a1ef4df73fa42f525b6edd0d
